ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,frame_pattern,frame_pattern_lower,frame_pattern_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01 02:10:35,-0.07614212784135965,-16.577726649441452,19.264129278223315,-17.238472139151312,18.665881149970748,0.6170858377574416,0.6170858377574416,0.6170858377574416,0.6170858377574416,0.6170858377574416,0.6170858377574416,0.0,0.0,0.0,0.540943709916082
1970-01-01 02:10:36,-0.0777727750685635,-16.52764414344852,19.427348042202663,-17.248970784502852,18.670266000028704,0.6170847522808932,0.6170847522808932,0.6170847522808932,0.6170847522808932,0.6170847522808932,0.6170847522808932,0.0,0.0,0.0,0.5393119772123297
1970-01-01 02:10:37,-0.07940342229576469,-16.231740675536788,18.91623637640143,-17.25946942985439,18.67465085008666,0.6170836668027588,0.6170836668027588,0.6170836668027588,0.6170836668027588,0.6170836668027588,0.6170836668027588,0.0,0.0,0.0,0.5376802445069941
1970-01-01 02:10:38,-0.08103406952296854,-16.873237723049204,19.773387575399568,-17.269968075205927,18.67903570014462,0.6170825813230384,0.6170825813230384,0.6170825813230384,0.6170825813230384,0.6170825813230384,0.6170825813230384,0.0,0.0,0.0,0.5360485118000698
1970-01-01 02:10:39,-0.0826647167501724,-16.680958662092106,19.753958401705475,-17.28046672055747,18.68342055020258,0.617081495841732,0.617081495841732,0.617081495841732,0.617081495841732,0.617081495841732,0.617081495841732,0.0,0.0,0.0,0.5344167790915596
1970-01-01 02:10:40,-0.08429536397737358,-17.146201793128863,19.366763296935325,-17.29096536590901,18.68780540026054,0.6170804103588396,0.6170804103588396,0.6170804103588396,0.6170804103588396,0.6170804103588396,0.6170804103588396,0.0,0.0,0.0,0.5327850463814661
1970-01-01 02:10:41,-0.08592601120457743,-16.480517862146424,19.25860154542015,-17.301464011260553,18.692190250318497,0.6170793248743611,0.6170793248743611,0.6170793248743611,0.6170793248743611,0.6170793248743611,0.6170793248743611,0.0,0.0,0.0,0.5311533136697837
1970-01-01 02:10:42,-0.08755665843177862,-16.93617554170148,19.999015283177954,-17.31196265661209,18.696575100376457,0.6170782393882965,0.6170782393882965,0.6170782393882965,0.6170782393882965,0.6170782393882965,0.6170782393882965,0.0,0.0,0.0,0.5295215809565179
1970-01-01 02:10:43,-0.08918730565897981,-16.84890307715381,19.4428121472077,-17.322461301963628,18.700959950434417,0.6170771539006461,0.6170771539006461,0.6170771539006461,0.6170771539006461,0.6170771539006461,0.6170771539006461,0.0,0.0,0.0,0.5278898482416663
1970-01-01 02:10:44,-0.09081795288618366,-16.897207874315153,19.171537121264635,-17.332959947315167,18.70534480049238,0.6170760684114096,0.6170760684114096,0.6170760684114096,0.6170760684114096,0.6170760684114096,0.6170760684114096,0.0,0.0,0.0,0.526258115525226
